SINTA_INDEX,JOURNAL_TITLE,ARTICLE_TITLE,ARTICLE_ABSTRACT
S0,"TELKOMNIKA Telecommunication, Computing, Electronics and Control",INTERMEDIATE SYSTEMS PADA PENGENDALIAN KECEPATAN MOTOR DC ,"Frekuensi isyarat detak pada komputer pribadi sampai saat ini mencapai orde Giga Hertz dengan lebar kata 64-bit. Dengan demikian instruksi-instruksi mikroprosesor dapat dikerjakan dengan cepat. Pada sistem mikrokontroler Motorola 68HC11 dengan frekuensi kristal 8 MHz, isyarat detak-E yang dimiliki adalah 2 MHz dan lebar data 8-bit, sehingga instruksi-instruksi mikrokontroler diselesaikan lebih lambat dari komputer pribadi. Penelitian ini mencoba merealisasikan pengendalian motor DC dengan menggunakan prinsip pembagian beban komputasi sesuai dengan kemampuan prosesor. Penyearah tegangan terkendali dengan sumber tegangan PLN digunakan sebagai penggerak motor DC. Dengan demikian satu periode pengendalian adalah 20 mili detik. Untuk mendukung kecepatan aksi pengendalian digunakan komputer pribadi dan mikrokontroler. Komputer pribadi digunakan untuk menyelesaikan komputasi algoritma pengendalian, sedangkan mikrokontroler digunakan untuk membangkitkan isyarat picu penyearah tegangan terkendali, mengukuran kecepatan putar motor dan mendeteksi isyarat persilangan nol. Dari hasil penelitian didapatkan bahwa waktu yang dibutuhkan untuk melakukan komunikasi antara mikrokontroler dengan komputer dengan interupsi perangkat keras berlangsung selama 123,5 mdetik. Hal ini mendukung bagi sistem yang seluruh kegiatan pengendalian harus diselesaikan dalam jangka waktu kurang dari 20 mili detik."
S0,"TELKOMNIKA Telecommunication, Computing, Electronics and Control",UNJUK KERJA JARINGAN INTERNET RADIO PAKET MENGGUNAKAN MODEM BAYCOM ,"Penelitian ini bertujuan membangun jaringan radio paket menggunakan modem Baycom dengan protokol AX.25 yang diintegrasikan dengan protokol standar internet TCP/IP menggunakan sistem operasi Linux dan mengetahui kinerja jaringan radio paket yang dibangun dari sisi server dan client. Penelitian dilakukan dengan cara mengumpulkan data, menganalisa, merancang dan mengimplemetasikan sehingga sistem jaringan radio paket dapat bekerja dan menguji sistem untuk memperoleh kinerja dari sistem jaringan internet radio paket. Hasil penelitian ini menunjukkan bahwa sistem client-server untuk komunikasi data paket radio dengan modem Baycom dan pesawat radio Handy Talky dapat dibangun dan bekerja dengan baik. Kinerja modem Baycom telah bekerja dengan baik dan relatif stabil selama transmisi data dengan data rate yang rendah."
S0,"TELKOMNIKA Telecommunication, Computing, Electronics and Control",APLIKASI WATEMARKING UNTUK PERLINDUNGAN HAKI PADA CITRA DIGITAL DALAM DOMAIN FREKUENSI MENGGUNAKAN FAST FOURIER TRANSFORM (FFT) ,"Watermarking adalah suatu metode untuk menyebunyikan data pada data digital tanpa diketahui oleh indera penglihatan atau pendengaran. Dalam paper ini watermarking di aplikasikan untuk perlindungan HaKI pada citra digital khususnya citra diam (gambar). Metode watermarking yang digunakan dengan memanfaatkan transformasi matematis Fast Fourier Transform (FFT) yang berfungsi untuk mentransformasikan dari domain spasial ke domain frekuensi, karena citra label yang tertanam di dalam citra host lebih kuat terhadap serangan setelah melaluai transformasi terlebih dahulu. Ada dua program utama dari aplikasi watermarking yaitu program proses inserting (penyisipan) yang berfungsi untuk menyisipkan citra label atau label kepemilikan kedalam citra yang dilindungi dan program proses extracting (pendeteksian) sebagai pendeteksi label yang tertanam di dalam citra tersebut. Hasil watermarking yang dicapai dalam paper ini adalah informasi atau label yang tertanam dalam citra digital, invisible (tidak nampak oleh kasat mata) dan robust (tahan) terhadap penghapusan secara langsung atau dari beberapa proses pengolahan citra digital."
S0,"TELKOMNIKA Telecommunication, Computing, Electronics and Control",KENDALI KECEPATAN MOTOR INDUKSI SATU FASA PADA V/F KONSTAN DENGAN INVERTER SPWM BERBASIS FPGA ALTERA ACEX1K ,"Pulse Width Modulation (PWM) inverter satu fasa adalah rangkaian pengubah tegangan searah menjadi tegangan bolak-balik untuk satu fase. Pembangkitan sinyal PWM secara digital dapat memberikan unjuk kerja sistem yang bagus karena lebih kebal terhadap gangguan/derau. Perancangan sebuah pembangkit sinyal PWM berbasis FPGA Altera ACEX1K-50 memiliki beberapa keuntungan yaitu dapat memenuhi tuntutan akan kecepatan. Tujuan tugas akhir ini adalah merancang pembangkit sinyal PWM satu fase dengan menggunakan FPGA. Dengan menggunakan inverter ini, maka pengendalian kecepatan motor AC dapat dilakukan dengan lebih teliti. Perancangan pembangkit sinyal SPWM (PWM Sinusoida) dengan MAX+PLUS melalui tahapan: Design entry, Design verification, Design implementation. Rangkaian penggerak dengan catu daya sebesar 5 V. Rangkaian inverter ini dirancang menggunakan mosfet SK 727 dengan V800 V dan I2,5 A. Spesifikasi motor induksi satu fasa model Z-406, 125/220, 50 Hz. Hasil penelitian menunjukkan bahwa rancangan inverter SPWM berbasis FPGA Altera ACEX1K yang dirancang dapat digunakan untuk mengatur kecepatan putar motor induksi satu fasa pada putaran yang halus pada range kecepatan 285-587 rpm"
S0,"TELKOMNIKA Telecommunication, Computing, Electronics and Control",PENGENDALI MOTOR INDUKSI 1 FASA DENGAN METODE PWM SINUSOIDA BERBASIS MIKROKONTROLER 68HC11 ,"Pada pengendalian motor induksi yang dilakukan secara konvensional tidak diperoleh pengaturan yang kontinyu dan linier, sehingga perlu dilakukan penelitian tentang pengendalian motor induksi dengan teknik inverter. Penelitian ini bertujuan melakukan pengembangan dan evaluasi unjuk kerja pengendalian motor induksi satu fasa dengan metode PWM sunusoida berbasis mikrokontroler. Pengendalian menggunakan rangkaian jembatan inverter jenis PWM-VSI (DC-Link inverter) dengan teknik modulasi PWM menggunakan mikrokontroler 68HC11E9, dan diharapkan dapat menggerakkan motor induksi pada kecepatan yang berbeda-beda. Pada penelitian ini digunakan motor induksi satu fasa Z-406, 220 Volt, 50-60 Hz, 125W. Penelitian dimulai dengan pembuatan perangkat keras berupa inverter menggunakan MOSFET sebagai komponen pensaklaran dan diteruskan dengan menyusun rangkaian penggerak inverter satu fasa. Pola sinyal PWM sinusoida dibentuk dengan teknik perhitungan lima modulasi PWM yang berbeda. Dari pola gelombang tersebut dibuat program pembangkit pulsa PWM satu fasa dan perangkat pendukungnya. Selanjutnya dilakukan pengamatan bentuk gelombang PWM keluaran MCU, tegangan, arus keluaran inverter dan mengukur kecepatan putar motor untuk lima indeks modulasi, yaitu (1), (0,81), (0,59), (0,37), dan (0,15). Hasil penelitian menunjukkan bahwa pengaturan kecepatan putar motor induksi untuk frekuensi tetap 50 Hz dengan 5 indeks modulasi berbeda dengan metode PWM sinusoida berbasis mikrokontroler dapat menghasilkan putaran motor yang bervariasi."
S0,"TELKOMNIKA Telecommunication, Computing, Electronics and Control",IMPLEMENTASI LAYANAN PESAN PENDEK SEBAGAI PIRANTI NOTIFIKASI SISTEM DETEKSI INTRUSI ,"Penelitian ini mengkaji penerapan layanan pesan pendek (SMS) sebagai piranti notifikasi sistem deteksi intrusi/penyusupan (IDS) dalam usaha untuk meningkatkan keterawasan sistem. Penelitian dilakukan dengan membangun piranti SMS Gateway yang akan memberikan informasi berupa SMS jika terjadi kegiatan yang dianggap sebagai usaha percobaan intrusi. Sistem notifikasi ini juga diharapkan memberikan kemampuan administrator melakukan tindakan terbatas terhadap server apabila terjadi kegiatan intrusi tadi. Hasil penelitian menunjukkan telah dapat dikembangkan piranti notifikasi SMS. Waktu rerata yang dibutuhkan untuk menyampaikan informasi kepada administrator dalam simulasi serangan yang dilakukan berkisar pada angka 1.6 menit. Dalam pengujian dilakukan simulasi tindakan berupa pematian server, penguncian server, penyambungan dan pemutusan server ke internet dan reboot server."
S0,"TELKOMNIKA Telecommunication, Computing, Electronics and Control",TIMER DIGITAL PENGENDALI ON/OFF PERALATAN RUMAH TANGGA MENGGUNAKAN MIKROKONTROLER UNTUK KEAMANAN RUMAH ,"Banyak orang mempunyai aktifitas kerja yang begitu padat dan sering melakukan rutinitas kerja di luar tempat tinggalnya. Rumah kadang ditinggalkan beberapa hari dalam keadaan kosong sehingga tak jarang mengalami kasus pencurian. Oleh karena itu diperlukan suatu alat berupa timer digital pengendali on/off berbasis mikrokontroler Atmel AT89S52 untuk mengendalikan beberapa peralatan rumah tangga seperti lampu penerangan rumah dan radio secara otomatis, sehingga rumah yang ditinggalkan seolah-olah ada yang menempati. Perancangan timer digital pengendali on/off peralatan rumah tangga yang dibuat meliputi dua bagian yaitu perangkat keras dan perangkat lunak. Perangkat keras meliputi penggunaan mikrokontroler Atmel AT89S52 sebagai pusat kendali. Dari pembuatan timer digital pengendali on/off diperoleh kesalahan atau selisih waktu antara timer yang telah dibuat dengan stopwatch pada handphone sebesar 7,27 detik setiap 24 jam, sehingga dapat diketahui akan terdapat selisih + 3,4 menit dalam waktu 1 bulan (30 hari). Dalam aplikasinya selisih waktu tersebut tidak begitu berpengaruh pada saat alat ini beroperasi, tetapi lebih baik jika dilakukan pengaturan waktu setiap minggunya agar pengoperasian timer digital pengendali on/off peralatan listrik rumah tangga ini dapat bekerja secara optimal."
S0,"TELKOMNIKA Telecommunication, Computing, Electronics and Control",APLIKASI MIKROKONTROLER AT89C51 PADA MODEL ALAT PEMBERSIH LANTAI ,"Teknologi elektronika telah banyak diterapkan dalam kehidupan, dimana hal tersebut sangat membantu pekerjaan. Hanya saja peralatan tersebut banyak yang masih bersifat semi otomatis (lebih 50 % dijalankan/dioperasikan oleh manusia), sehingga masih memerlukan tenaga dan waktu dalam pengerjaannya. Penelitian ini merancang aplikasi mikrokontroler AT89C51 pada model alat pembersih lantai. Alat ini berjalan pada lantai karpet membentuk kotak yang semakin lama akan semakin mengecil. Hasil penelitian menunjukan bahwa telah dapat dirancang suatu mobil yang berfungsi sebagai model alat pembersih lantai berbasis mikrokontroler AT89C51, baik perangkat lunak maupun keras, dengan sensor inframerah sebagai pendeteksi putaran ban. Alat yang dirancang dapat bekerja dengan baik."
S0,"TELKOMNIKA Telecommunication, Computing, Electronics and Control",KENDALI NIRKABEL DENGAN INFRA MERAH PENGGERAK LENGAN ROBOT BERBASIS MIKROKONTROLER AT89S52 ,Penggunaan robot dirasakan sangat penting dalam meningkatkan proses produksi suatu industri. Penelitian ini bertujuan merancang prototype lengan robot dengan kendali nirkabel berbasis mikrokontroler AT89S52. Kendali nirkabel sebagai pemicu gerak berupa remote control infra merah keluaran NEC dengan penerima komponen infrared receiver module (IRM).Hasil penelitian menunjukkan bahwa prototype lengan robot yang dirancang dengan kendali nirkabel berbasis mikrokontroler AT89S52 dapat dikendalikan dengan akurasi sudut sebesar 5 untuk memindahkan objek. Keterbatasan torsi dan sistem mekanik yang digunakan masih menjadi kendala utama yang harus ditingkatkan.
S0,"TELKOMNIKA Telecommunication, Computing, Electronics and Control",SISTEM PENGAMAN PINTU ELEKTRONIS MENGGUNAKAN BARCODE PASSWORD DAN PIN PASSWORD BERBASIS MIKROKONTROLER 68HC11 ,"Proses buka tutup dan sistem keamanan pintu pada awalnya dilakukan secara manual, namun dengan meningkatnya tindakan kriminalitas dibutuhkan sistem pengaman pintu yang baik dan pintu dapat bekerja secara otomatis dengan mempertimbangkan aspek pembiayaan agar tetap murah. Penelitian ini bertujuan untuk membangun sistem pengaman pintu elektronis menggunakan dua jenis pengaman yaitu barcode password dan PIN password berbasis mikrokontroler 68HC11.Penelitian dilakukan dengan metode eksperimen di laboratorium yang dimulai dengan merancang perangkat keraas yang meliputi rangkaian sistem EVBU mikrokontroler 68HC11, catu daya, barcode reader, keypad 3x4, LCD 20x2 karakter, dan driver motor stepper. Sistem pengaman pintu elektronis ini mempunyai 2 password yaitu barcode dan kombinasi PIN, sedangkan proses buka dan tutup pintu diimplementasikan oleh putaran motor stepper. Selanjutnya merancang peragkat lunak sebagai pengendali sistem keamanan pintu elektronis yang meliputi perancangan program komunikasi serial antara borcode reader dengan Serial Peripheral Interface dari mikrokontroler 68HC11, program penampilan karakter oleh LCD sebagai penampil layanan menu, program keypad untuk pemasukan kombinasi PIN dan program untuk memutarkan motor stepper. Pengujian dilakukan secara eksperimen yang meliputi frekuensi barcode reader pada saat melakukan scanning, respon barcode reader terhadap media kertas yang berbeda, jarak scanning barcode, kemiringan scanning barcode, dan pemasukan kombinasi PIN.Hasil penelitian menunjukan bahwa sistem pintu elektronis menggunakan dua jenis pengaman yaitu barcode password dan kombinasi PIN berbasis mikrokontroler 68HC11 telah dapat dirancang dan bekerja dengan baik. Barcode reader membaca barcode dengan cara scanning dari kiri ke kanan (0) atau dari kanan ke kiri (180), dengan kemiringan maksimum 45. Media cetak barcode menggunakan kertas yang berbeda tidak memberikan pengaruh yang signifikan, yang terpenting adalah media cetak barcode tersebut dapat memantulkan sinar yang dipancarkan oleh barcode reader dengan jarak maksimum scanning barcode 2 cm."
S0,"TELKOMNIKA Telecommunication, Computing, Electronics and Control",EKSPLOITASI INSTRUCTION-LEVEL PARALELLISM (ILP) PADA UNIPROCESSOR ,"Saat ini para ilmuwan melakukan banyak penelitian dalam rangka meningkatkan performa komputer. Beberapa diantaranya mengkhususkan diri dalam mengembangkan parallelism baik pada Bit-Level Parallelism, Instruction-Level Parallelism maupun dengan konsep baru yang disebut Thread-Level Parallelism. Dengan dua sudut pandang yang berbeda, Instruction-Level Parallelism menghadapi kendala yang dalam eksploitasinya. Ketika ?perseteruan? antara arsitektur dengan multiprocessor dengan perancangan uniprocessor yang sangat cepat masih ada, Instruction-Level Parallelism dapat mengambil peran penting untuk mengoptimisasi keduanya."
S0,"TELKOMNIKA Telecommunication, Computing, Electronics and Control",TRANSFORM FOURIER CEPAT MATEMATIS UNTUK MENGANALISIS SPEKTRUM FREKUENSI LINIER SINYAL TUTUR ,"Spektrum menggunakan transform Fourier cepat FFT matematis dimaksudkan untuk melakukan analisis frekuensi. Resolusi frekuensi spektrum tergantung nilai-nilai cuplikan sinyal audio/tutur digital, yang terbagi dalam sejumlah poin data FFT, yaitu semakin besar jumlah poin data, semakin baik resolusi frekuensi spektrum. Skala frekuensi pada spektrum ini menggunakan skala frekuensi linier yang menyebarkan komponen frekuensi secara merata pada tampilan spektrum secara keseluruhan. Penanganan terhadap berkas gelombang tutur, atau masukan audio, dapat berjalan lebih cepat ketika menggunakan skala frekuensi linier daripada menggunakan skala frekuensi logaritmis. Penerapan fungsi berbagai window terhadap data dapat membantu mengurangi efek kebocoran yang terjadi pada spektrum frekuensi."
S0,"TELKOMNIKA Telecommunication, Computing, Electronics and Control",PENGENDALI MOTOR INDUKSI SATU FASA DENGAN INVERTER UPWM BERBASIS FPGA ,"Frekuensi dan tegangan catu daya adalah dua komponen utama dalam sebuah sistem pengendali motor induksi. Pengendali yang banyak dikembangkan menggunakan inverter dengan metode PWM (Pulse Width Modulation). Keuntungan pembangkitan sinyal PWM berbasis FPGA dibandingkan dengan menggunakan DSP (Digital Signal Processing) dan mikrokontroler adalah dapat memenuhi tuntutan kecepatan operasi. Penelitian ini bertujuan merancang sebuah pembangkit sinyal UPWM (Uniform Pulse Widtah Modulation) sebagi pengendali inverter satu fasa untuk mengatur kecepatan motor induksi satu fasa. Rancangan dibuat melalui metode penggambaran skematik dengan perangkat lunak MAX+Plus II Baseline versi 10.2. Rancangan selanjutnya di-compile dengan MAX+Plus II compiler dan diverifikasi dengan MAX+ Plus II Simulator, kemudian dikonfigurasikan secara perangkat keras pada FPGA Altera ACEX1K50TC144-3. Hasil rancangan digunakan sebagai penggerak rangkaian inverter satu fasa dengan beban sebuah motor induksi. Rangkaian inverter dirancang menggunakan MOSFET SK 727 dengan tegangan masukan DC sebesar 127 V. Plant motor induksi satu fasa yang digunakan pada penelitian ini adalah model Z-406, 125/220, 50 Hz. Hasil penelitian menunjukkan bahwa rancangan sinyal UPWM dapat diwujudkan dalam bentuk hardwere logic pada FPGA dan dapat digunakan untuk men-drive inverter sebagai pengendali motor induksi satu fase. Pengaturan kecepatan pada range 289-1466 rpm."
S0,"TELKOMNIKA Telecommunication, Computing, Electronics and Control",PERANCANGAN PENGUKUR SWR DIGITAL DAN PENGAMAN TRANSMITER FM 88108 MHZ BERBASIS MIKROKONTROLER AT89S51 ,"Pada sistem saluran transmisi terdapat tegangan gelombang maju dari transmiter ke antena dan tegangan gelombang pantul dari antena ke transmitter. Nilai tegangan gelombang pantul yang tinggi mengakibatkan kerugian dan kerusakan pada transmitter. Perbandingan gelombang maju dan gelombang pantul disebut Standing Wave Ratio (SWR). Semakin kecil nilai tegangan gelombang pantul, nilai SWR semakin kecil dan efisien. Penelitian ini bertujuan untuk merancang pengukur SWR Digital yang berfungsi membaca nilai SWR dan pengaman transmiter FM dari kerusakan akibat tingginya nilai SWR. Penelitian dilaksanakan dengan eksperimen laboratorium yang dibagi dalam empat tahap: merancang pengukur SWR Digital dan pengaman transmiter FM, merancang perangkat keras penampil nilai SWR berupa 2 digit 7-segmen dan pengaman transmiter FM menggunakan mikrokontroler AT89S51 beserta perangkat lunaknya, menggabungkan hasil rancangan kedua tahap sebelumnya untuk membentuk pengukur SWR Digital dan pengaman transmiter FM dari nilai SWR yang tinggi, dan tahap terakhir menguji alat ukur menggunakan dummy load dengan nilai SWR 1,1. Hasil penelitian menunjukkan bahwa SWR Digital dan pengaman transmiter FM 88-108 MHz berbasis mikrokontroler AT89S51 yang dirancang dapat menghitung nilai SWR pada sistem transmiter dan menampilkanya pada 2 digit 7-segmen dan dapat digunakan sebagai pengendali pengaman transmiter FM pada rentang frekuensi 88-108 MHz."
S0,"TELKOMNIKA Telecommunication, Computing, Electronics and Control",SISTEM PENDUKUNG KEPUTUSAN UNTUK PEMILIHAN PROGRAM STUDI PERGURUAN TINGGI ,"Banyaknya pilihan program studi di Perguruan Tinggi, faktanya tidak membuat calon mahasiswa dengan cepat dan mudah dapat memutuskan program studi yang akan diambilnya. Sistem Pendukung Keputusan sebagai suatu sistem interaktif berbasis komputer yang membantu pengambil keputusan melalui penggunaan data dan model-model keputusan untuk memecahkan masalah diharapkan dapat memberikan solusi untuk meningkatkan efektivitas dalam menghasilkan keputusan yang dapat diandalkan. Pada penelitian ini telah dibuat perangkat lunak berbasis web untuk membantu calon mahasiswa dalam menentukan pilihan program studi di perguruan tinggi yang sesuai dengan kemampuan akademis dan bakatnya. Metodologi yang digunakan dalam perancangan dan pembangunan SPK ini menerapkan ?System Development Life Cycle? atau daur hidup pengembangan sistem metode Waterfall. Website ini dibuat dengan menggunakan bahasa pemrograman web PHP, JavaScript dan database MySQL sedangkan untuk layout dan desain menggunakan software Macromedia Dreamweaver dan Adobe photoshop. Sistem Pendukung Keputusan ini diharapkan dapat membantu memecahkan masalah bagi calon mahasiswa yang kesulitan dalam menentukan atau memilih program studi yang sesuai dengan kemampuan akademis dan bakatnya dengan pemberian saran untuk pendukung keputusan."
S0,"TELKOMNIKA Telecommunication, Computing, Electronics and Control",PERANCANGAN SISTEM KALENDER HIJRIAH ELEKTRONIS BERBASIS MIKROKONTROLER AT89S51 ,"     Sistem kalender Hijriah merupakan sistem kalender umat Islam, yang pergantian harinya terjadi pada waktu Maghrib. Sistem kalender Hijriah yang beredar di Indonesia kebanyakan berupa kertas tercetak dan sulit dijumpai yang berbasis elektronis. Penelitian ini bertujuan menyediakan sistem kalender Hijriah elektronis untuk dipergunakan di masjid, musholah dan kantor-kantor berbasis islam. Sistem kalender Hijriah elektronis yang dilakukan pada penelitian ini dirancang berbasis mikrokontroler AT89S51. Informasi waktu (berupa jam, menit, detik) dan kalender Hijriah (berupa hari, tanggal, bulan, tahun) dibangkitkan oleh sistem RTC-1287 (Real Time Clock berbasis IC DS12887) yang tetap dapat bekerja walaupun sumber daya tidak terhubung, karena adanya baterai yang bekerja di dalam chip tersebut. Berdasarkan hasil pengujian didapatkan bahwa sistem kalender Hijriah berbasis mP AT89S51 yang dirancang dapat digunakan sebagai sistem kalender Hijriah elektronis dengan keakuratan yang tinggi."
S0,"TELKOMNIKA Telecommunication, Computing, Electronics and Control",ANALISIS SPEKTRUM FREKUENSI NON-LINEAR SINYAL TUTUR DENGAN ALIH RAGAM FOURIER CEPAT ,"     Pada penelitian ini akan diteliti analisis spektrum frekuensi non-linear sinyal tutur dengan menggunakan alih ragam Fourier cepat (Fast Fourier Transform, FFT). Hasil penelitian menunjukkan bahwa: suatu skala logaritmis akan memperluas daerah frekuensi yang rendah dari spektrum dan mempersempit daerah frekuensi yang tinggi pada tampilan, dibutuhkan suatu FFT yang jauh lebih besar guna mendapatkan resolusi frekuensi yang sangat tinggi pada frekuensi yang rendah, penerapan fungsi berbagai window terhadap data dapat membantu mengurangi efek kebocoran yang terjadi pada spektrum frekuensi, metode ini berjalan lebih cepat jika jumlah point data merupakan kelipatan dua (128, 256, 1024, 2048, atau 4096, dan seterusnya) dan memilih suatu resolusi frekuensi yang tepat serta resolusi waktu yang sesuai menjadi suatu kesesuaian antara kebutuhan untuk mengamati detail frekuensi yang baik dalam spektrum dengan kebutuhan untuk mengamati variasi waktu yang cepat dalam spektrum."
S0,"TELKOMNIKA Telecommunication, Computing, Electronics and Control",PROTOTIPE SISTEM KEAMANAN PINTU RUANGAN MENGGUNAKAN BARCODE PASSWORD DAN PIN PASSWORD ,"Perkembangan teknologi saat ini sangatlah pesat, salah satunya adalah dibidang keamanan yaitu penggunaan Barcode Passoword dan PIN Password. Penelitian ini bertujuan untuk membuat sebuah Prototipe Sistem Keamanan Pintu Ruangan Menggunakan Barcode Password dan PIN Password. Metode yang digunakan untuk membuka dan menutup pintu adalah metode penyesuaian label barcode yang terdapat pada Kartu ID dan PIN dengan data yang terdapat pada database. Sistem Keamanan Pintu Ruangan berkerja apabila label barcode yang discan dan PIN yang dimasukkan sesuai dengan data yang terdapat pada database, sehingga pintu dapat terbuka otomatis. Hasil penelitian ini adalah Prototipe Sistem Keamanan Pintu Ruangan menggunakan barcode password dan PIN Password, Output yang dihasilkan berupa pintu dapat terbuka dan tertutup secara otomatis pada saat label barcode yang terdapat pada Kartu ID discan dan PIN yang dimasukkan sesuai dengan data yang terdapat dalam database."
S0,"TELKOMNIKA Telecommunication, Computing, Electronics and Control",DESAIN DAN PENGGUNAAN e2gLite Expert System Shell UNTUK DIAGNOSIS PENYAKIT THT ,"Studi empiris telah membuktikan bahwa para ahli medis tidak selalu menghasilkan keputusan diagnosis medis yang optimal, karena banyaknya informasi yang harus diolah untuk membuat diagnosis yang optimal. Otak manusia memiliki kemampuan untuk menerima informasi, menganalisis, menggambarkan, menciptakan, berkonsentrasi dan berpikir, namun sangat terbatas jika digunakan untuk menyimpan fakta-fakta yang banyak secara permanen, memanggil fakta-fakta tersebut kembali dengan cepat dan tepat, serta menangani variabel-variabel yang berbeda pada saat yang bersamaan. E2gLite memberikan kemudahan dalam hal pembangunan sistem pakar serta pelaksanaan konsultasi oleh pengguna.Pada desain sistem pakar berbasis web dengan shell e2gLite harus dibuat 2 buah file, yaitu file halaman web yang berisi applet e2gLite dan file basis pengetahuan. Kedua file tersebut harus ditulis dengan format yang telah ditentukan oleh pembuat e2gLite.. Paper ini akan menjelaskan desain dan penggunaan sistem pakar untuk diagnosis penyakit THT berbasis web dengan shell e2gLite.Berdasarkan hasil pengujian, sistem pakar yang didesain dengan shell e2gLite untuk diagnosis penyakit THT, dapat bekerja sesuai yang diharapkan. Sistem dapat mengindentifikasikan 23 jenis penyakit THT berdasarkan variasi input 38 gejala yang diberikan. Sistem juga dilengkapi dengan fasilitas yang memungkinkan Pengguna memiliki kesempatan untuk mengetahui mengapa sebuah pertanyaan diajukan dan meminta penjelasan bagaimana sebuah kesimpulan diambil oleh sistem."
S0,"TELKOMNIKA Telecommunication, Computing, Electronics and Control",PENGENDALIAN ALAT-ALAT LISTRIK DENGAN SINYAL AUDIO MEMANFAATKAN JALA-JALA LISTRIK ,"Pada penelitian ini dirancang alat pengendalian jarak jauh memanfaatkan jala-jala listrik PLN. Dengan memanfaatkan jala-jala PLN, pengendalian alat-alat rumah tangga diharapkan dapat dilakukan dari tempat yang berbeda. Alat pengendalian terdiri dari, rangkaian pemancar dan penerima. Rangkaian pemancar menggunakan dua buah IC, yaitu IC 4011 sebagai osilator pembangkit frekuensi dan IC 4049 berfungsi untuk menguatkan tegangan yang dihasilkan dari osilator. Rangkaian penerima menggunakan IC NE567 yang berfungsi mendeteksi frekuensi yang dikirim dari pemancar sedangkan IC 4027 berfungsi sebagai saklar toggle dan IC 4011 berfungsi untuk menghilangkan noise. Metode perancangannya adalah membangkitkan sinyal frekuensi sebesar 227 Hz yang dihasilkan dari rangkaian pemancar. Selanjutnya frekuensi akan dikirim melalui jala-jala listrik dan diterima oleh rangkaian penerima. Pengambilan data dilakukan dengan cara mengukur jarak pemancar dan penerima. Hal ini dilakukan untuk mengetahui karakteristik pengendalian dari alat-alat listrik. Hasil penelitian menunjukkan telah dapat dirancang sistem alat pengendalian alat-alat listrik memanfaatkan jala-jala listrik dengan sinyal audio."
S0,"TELKOMNIKA Telecommunication, Computing, Electronics and Control",SISTEM PENDUKUNG KEPUTUSAN UNTUK PEMILIHAN PROGRAM STUDI PERGURUAN TINGGI ,"Banyaknya pilihan program studi di Perguruan Tinggi, faktanya tidak membuat calon mahasiswa dengan cepat dan mudah dapat memutuskan program studi yang akan diambilnya. Sistem Pendukung Keputusan sebagai suatu sistem interaktif berbasis komputer yang membantu pengambil keputusan melalui penggunaan data dan model-model keputusan untuk memecahkan masalah diharapkan dapat memberikan solusi untuk meningkatkan efektivitas dalam menghasilkan keputusan yang dapat diandalkan. Pada penelitian ini telah dibuat perangkat lunak berbasis web untuk membantu calon mahasiswa dalam menentukan pilihan program studi di perguruan tinggi yang sesuai dengan kemampuan akademis dan bakatnya. Metodologi yang digunakan dalam perancangan dan pembangunan SPK ini menerapkan System Development Life Cycle atau daur hidup pengembangan sistem metode Waterfall. Website ini dibuat dengan menggunakan bahasa pemrograman web PHP, JavaScript dan database MySQL sedangkan untuk layout dan desain menggunakan software Macromedia Dreamweaver dan Adobe photoshop. Sistem Pendukung Keputusan ini diharapkan dapat membantu memecahkan masalah bagi calon mahasiswa yang kesulitan dalam menentukan atau memilih program studi yang sesuai dengan kemampuan akademis dan bakatnya dengan pemberian saran untuk pendukung keputusan."
S0,"TELKOMNIKA Telecommunication, Computing, Electronics and Control",SISTEM PAKAR BERBASIS WEB DENGAN SHELL E2GLITE UNTUK DIAGNOSIS PENYAKIT HATI ,"Dari sebuah studi empiris dihasilkan bahwa para ahli medis tidak selalu menghasilkan keputusan diagnosis yang optimal. Hal ini disebabkan karena banyaknya informasi yang harus diolah untuk membuat diagnosis medis yang optimal. Otak manusia memiliki kemampuan untuk menerima informasi, menganalisis, menggambarkan, menciptakan, berkonsentrasi, dan berpikir, namun akan sangat terbatas apabila digunakan untuk menyimpan sejumlah besar fakta-fakta secara permanen, memanggil fakta-fakta tersebut kembali dengan cepat dan tepat, serta menangani variabel-variabel yang berbeda pada saat yang bersamaan. Pada penelitian ini dirancang sistem pakar berbasis web dengan shell e2gLite yang dimaksudkan untuk membantu (bukan menggantikan) tugas-tugas para dokter serta melengkapi kemampuan para dokter tersebut dalam membuat keputusan yang optimal melalui pengolahan komputer. Untuk membuat sistem pakar berbasis web dengan shell e2gLite maka harus dibuat 2 buah file. File pertama adalah file halaman web yang berisi applet e2gLite, dan file kedua adalah file basis pengetahuan. Kedua file tersebut harus ditulis dengan format yang telah ditentukan oleh pembuat e2gLite. Sistem pakar berbasis web dengan e2gLite yang telah dikembangkan mempunyai keunggulan dalam kemudahan akses dan kemudahan pemakaian. Dengan fitur yang berbasis web yang dimiliki, sistem pakar dengan shell e2gLite untuk diagnosis penyakit hati yang telah dibangun dapat digunakan sebagai alat bantu untuk diagnosis penyakit hati."
